F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.46385054592088704,0.09901284565495982,0.08474882679465057,-0.1938815133342528,-0.0019756215752395074,0.3419641612272862,0.008124090610551282,-0.0938388153637375,0.02962243801312534,0.018497262301548807
0.5105983617278074,0.16184959693920928,-0.012452105305058525,-0.1556246080985988,0.022808764926421723,0.6110358359909871,0.011719285688966269,0.02910512184935024,0.026618756725726382,0.018568215939180177
0.5982637157837859,0.02905141909511185,0.0011821346230418595,-0.18707252817611345,-0.020672053775176256,0.5383214091069569,-0.05224223125619153,0.0022108108940147924,-2.4548526450879045e-4,-0.07404306682072521
0.5370317312118196,0.05303967535964987,0.03704396075552772,-0.11108919077098384,-0.0017569734311612328,0.6199948411954926,0.04297377137103998,0.0201895222560634,0.042681129103552734,0.03674248197500063
0.24847927012049775,0.39907523417555,-0.03791162334777554,-0.050143787338475444,0.006757893414911858,0.4660298890572676,0.05345819413529245,0.01649943470704391,-0.06416416458426724,0.10917087677192952
0.8303368953656374,-0.04850516254706896,0.4363486483498064,0.08266848272717739,0.04548843504467506,-0.04356597339085691,-0.021975488703332855,0.015482649452497919,-0.008827323070972535,-0.05898376551326377
0.8150292607611659,-0.04132861367802447,0.37517975371595047,0.04499008770752533,0.02932326149098467,-0.005026924620821459,0.019627662815077808,0.002305965362456077,0.012867347358025284,0.0036439033607905714
0.24353966457605886,0.5645567896806049,-0.04632138909406334,0.040524984646216976,-0.016421866272703037,0.02486527984838727,-0.025962557939904297,0.06413627255085307,-0.38592952403434344,0.06988377282636744
0.8537458453680973,-0.0438695717509056,0.45170047314775985,0.07988070057336955,0.03426352062449298,-0.060388008871170254,-0.00930119265421783,0.006430837902081929,-0.004683851994477131,-0.058410086413668884
0.8209843548734951,-0.049602025242006346,0.39552125638784447,0.05015735231730597,0.022964376668687073,-0.016891580803251118,0.0015756720661531868,0.01686767880259687,0.049568162252200655,-0.04428117126315908
0.6709866845342651,-0.15537482828095048,0.0010416143457906816,-0.031984216217229126,-0.5624652969467538,0.02967514052741846,-0.0014456334505268044,-0.0014032963260348621,-0.11726530201376334,-0.010863774629720597
0.6172266594349453,-0.2106956757282668,-0.003871722956460258,-0.027990712318469044,-0.5905484695809254,-0.002377840165339173,0.0010650446567849322,-0.00461769450820069,-0.10432024554520625,-0.021969324625664477
0.034570359139094745,0.717491658197139,-0.19598660526237166,-0.05482224511263977,0.09379568765634747,0.09273996890839287,-0.1184307559917114,0.010781848500717648,0.23786808259034298,-0.024301897882609808
0.012468589990299055,0.6323049717907196,-0.0892779294630005,0.002071930974967941,0.14078570672210133,0.08602741237752233,-0.17301998400534985,0.05739516864501836,0.27186164146959535,0.007436248647453424
0.17211143714131585,0.5000303493904498,-0.15180707335940694,-0.026219422628854735,-0.13085152519999613,-0.024617493110465218,-0.6066984982849455,-0.0032441673349223495,0.059368488260033894,0.01541045817017557
0.003590872678450256,0.5558255114652059,-0.10194133323622219,-0.010671931832048773,0.008256966419726825,-0.04909209188162435,-0.7150321008441642,0.010303914418438451,-0.07742948379953853,-0.02784609072582428
0.5731484344964782,-0.042950369080385305,0.17408143455931166,0.023285491508646144,-0.07396216947413868,0.023087102862166645,0.18381180184199458,-0.008363689523172145,0.043604392673586644,-0.030404258878652612
0.09471111046846686,0.6524291805556868,-0.003712255690315688,-0.004152442061905079,0.045994354286188754,-0.00514349017457476,-0.3908386344030321,0.05234746219882099,-0.2615474567939483,0.0032567143467010715
0.7397069800046981,0.035030472747204174,-0.6392048206286042,0.04806853961492268,0.07889159336715934,-0.05785523449881016,-0.04564168058485034,-0.03403500264272824,-0.010883973015237754,0.017296121017326038
0.6166841818779473,0.05726470254549577,-0.5143073703507113,0.051369439261401924,0.04048673612920623,0.01553458783141139,-0.044119423612311214,0.5408247035774392,-0.004059594354581034,0.010703094259909446
0.7193904731297183,0.030395301173137823,-0.6123701403957373,-0.006770512574361008,0.06979154278957914,-0.05621803914746252,-0.05134339439018852,-0.011640303584713128,-0.002301993725220085,0.0034872145006549175
0.44047382774712274,0.0755828102440471,-0.34946479542823,-0.08104067204222573,-0.06723518788977889,-0.015273336207076837,0.06470819805061034,0.1894529417133527,-0.049888327170298896,-0.04883950248251071
0.624519885147547,0.027697361254441943,-0.49887889962041987,0.033011313430277654,0.0025005479500047932,0.014907203070120724,-0.02399218974599822,0.5307280249797064,0.03383732094223937,0.024162333942315338
0.49526444627183946,0.40974030210659484,-0.5812803417728917,0.011194865077311024,-0.01736575851433635,-0.06968572440923342,-0.02088963152302618,0.03119288182046733,0.05427627499960512,-0.025476408126446456
0.4991213195789035,0.12976551204618472,-0.17131206367920065,-0.02833744418178298,-0.02889047044026522,0.14714460348974107,0.03117017339052365,0.0818740625852572,-0.14747001315354685,0.2807572956625783
0.15005402445587743,0.6238204534235015,-0.25974703866143306,-8.340747919944134e-4,-0.014036231115084803,0.10532273872979234,0.05341065955832612,0.0573662117118669,-0.06062671826587691,0.07227970882397051
0.45831000443619785,0.1341890939390631,-0.2711472790684805,-0.0011873430879972141,-0.059118132747183604,0.12865460937115664,-6.391791933899049e-5,0.219934532848061,-0.15144971504738167,0.22705966627683186
0.5403786378339042,0.14079541262430245,-0.005997060641865631,-0.2487986528822859,-0.09720602121842847,-0.045616946384600586,0.14225210808182448,-0.07524693123422223,-0.19113225999566372,0.11967040699749594
0.10054174280093846,0.48608971533024525,-0.023715169396768616,-0.16502588443536131,-0.04963822245553696,-0.013461900798109317,-0.07413957855859751,-0.025220947725959918,-0.4794029259679945,-0.006946916014092877
0.689344092990827,0.08688827146230728,0.005134321489516041,-0.5066025961207233,-0.02547542150094114,0.027471497311831357,0.027976474965299678,-0.028272361306290718,0.024026556499249667,0.08651212531199559
0.5435687099685298,0.02355247268565674,0.057058082259827635,-0.4600845783876282,-0.03709107862648557,0.08602499236856859,-0.05060655844359233,-0.030238952142455592,-0.16314829623306848,-0.11001502518784634
0.6127423199527839,0.05370417803695923,0.02281324949651946,-0.663716206658112,-0.035698344437817046,0.10417368489407758,-0.007896086452266297,-0.0027090984826260954,-0.03106094150988364,-0.039905589508422545
0.5711563844226838,0.03035123866237146,-0.06764952777012267,-0.6075595328052156,0.03180694376957758,0.03165422583226514,0.01922886411697334,0.03719563371433882,0.03821705201564506,0.4022604153924045
0.6082461601834745,0.05596449086328027,-0.02370594057153172,-0.6904416299563049,-0.004696448091571329,0.07961969850502909,-0.032068914053060414,-0.010683698756110459,0.013085815452954327,0.032333916194166284
0.3664076900889682,0.4785436358243479,0.043001607043856936,-0.058111033640924924,-0.030325157322003426,-0.012861559563663262,0.047378728302600225,-0.02904929510886507,0.03705265785590383,0.10973249977073696
