F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.10820090994005392,0.061716030295468516,-0.06913413217135152,-0.18404544317701002,-0.02092461847097157,0.4412772574804851,-0.0028224628332303454,-0.1497199743122342,0.007378868679123438,0.010149242558695742
-0.006411176241167607,0.06007407275298997,-2.520535592730692e-4,-0.07874365401394251,0.015128052236296395,0.7612881874225746,-0.008835364425411552,0.02560663363350465,-0.015110589806623616,-0.00920661614812468
0.0547747318476023,-0.07201939847828856,-0.07778355480041413,-0.14482215512281996,-0.04392605641352109,0.6981873065657541,-0.05543864451225706,-0.0032627552732874122,0.011119514507735137,-0.09356353411596252
0.05533967849945055,0.013839555134090471,0.011175505619984427,-0.02125834354410805,-0.02333871644719118,0.7863182726700965,0.029851921402517592,0.0066442081641770664,0.0346416737246308,0.01483461524701335
-0.11204934682778933,0.22169801951440513,0.056496721679281575,0.05158555940490282,0.00698717921303583,0.5571500533905347,0.013618971117312272,0.004896775634796492,-0.20099447449459676,0.07312184103322722
0.9346713927014735,-0.040646316418282605,-0.004152025448475234,0.002868609161419244,0.002032857665706359,0.013487130896271264,-0.019215311648663344,0.025820156072671865,-0.03720790033129031,-0.014776400249890336
0.8315677964689518,0.0011508111294657696,-0.01954651540787815,-0.02535369750316061,-0.018651302925810586,0.05455184286885024,0.022093072969377285,0.008347198706402808,-0.010169640742090563,0.04341164692769802
0.04002767344747417,0.12560195052171505,-0.008541474949021851,0.04480412533035782,-4.4458502723018203e-4,0.02831449431186329,-0.04554976617068475,0.11494035449288842,-0.6143949412350539,0.04227535299161088
0.9598313259591964,-0.019822037556073813,-0.0051765962077748775,-0.004899074479010795,-0.014544405917334708,-0.007738897715144462,-0.006472959033204828,0.014745984481034733,-0.03537503020589655,-0.01303848206695683
0.8679956332198686,0.01939601842008848,0.0036320200915061626,-0.024598403111443703,-0.030734529342428634,0.03446730740884384,-3.76141654111769e-4,0.03164368639963379,0.03258181095170554,-0.00277150153983573
0.09722367352650525,-0.019040726472122838,0.0037322651680231135,-0.020872785254372146,-0.7789939509538788,0.09189740364797735,7.897937408822961e-4,0.049963907576843374,-0.01173220364137211,-0.012452945627839367
0.06515258890060709,-0.037448702926522595,0.0148235393391512,-0.0177600026700356,-0.8142515295090389,0.05086172767710957,0.006568579313347578,0.04646080375963578,0.024237760806784935,-0.022621043562820763
-0.09912901636771432,0.6488136203397168,-0.05802329717056376,-0.019106619967209616,0.08361876834351062,0.04769814221954689,-0.2200600817545862,0.029351686310242535,0.03730511863748914,-0.03924017158503734
0.038555881394601706,0.5658763051515794,0.051931729229274894,0.0377515389421474,0.13611712767395667,0.04341481383551558,-0.2841505179794168,0.07696884803890076,0.09250190109197647,0.005771490713831949
-0.018516728647861955,0.1731357216719165,-0.050672034516726853,-0.0016109721482339898,-0.2476553034014574,0.0054486512204287366,-0.7398183907706952,-0.019607968821601155,-0.011950113968878753,0.033756953963327715
-0.014013591337751525,0.0035638872577161973,-0.027294677950989315,-0.001400957852442146,-0.03954466221214398,-0.020604074205013735,-0.8439667634110954,-0.020691523886855304,-0.19193930544599136,-0.01153302058697224
0.4482852403584301,0.1354916102580361,-0.05264036043540465,-0.0060955240790413895,-0.12866189811429365,0.051177703352787624,0.2036715270779451,0.017620111051848464,0.03589175747709233,-0.018202748942194903
0.05838395951551925,0.08322115696354625,0.058849836203494044,-0.009820045560763019,0.054730510684153355,-0.005285964053134962,-0.4740445029938675,0.06073436272800654,-0.476941893273901,-0.005776865276047774
0.04193802974121107,-0.009096308839848886,-0.9285808200238123,0.02554686595052938,0.03778314319854892,0.07855848753683406,0.007357248017652884,0.05121837339463366,0.020398393145624763,0.04063573248699343
0.0680684031698216,-0.009846532902588068,-0.06534028852064085,-0.015989563602178285,0.02617586581855874,0.002753757489037313,-0.03031785886427783,0.903188385262544,-0.010025039875875578,0.010129711251597295
0.02219799792636465,-0.009829420690730964,-0.850543339398413,-0.047503799772868685,0.03284019922728616,0.0607760584247591,-0.0011856754367575327,0.08383726284688717,0.03166215201021082,0.023867925889392662
-0.06446561948553203,0.07331960837574729,-0.19199679700593214,-0.13975877206585044,-0.09275836611807471,-0.023883235505817762,0.0938642850554634,0.3657511577855304,-0.06031414138814722,-0.06110918196483279
0.06206811594667517,0.02057427330794549,-0.037646396369592466,-0.03468632248630589,-0.027652794072556858,-0.0037380767563350336,-0.012969125845577929,0.8886027733942997,0.04407642160762034,0.024602552721524906
-0.108049913013385,0.3788036752343517,-0.5987969299917925,0.005468293417795124,-0.07396108013935719,-0.04193615211398926,-0.028398040057247366,0.14661102483913507,-0.03428252698725727,-0.028616635042691865
0.046016041705337345,-0.012495601321665925,-0.12267534943037348,-0.023366645826038313,-0.06112281359312152,0.2230118483191067,0.032362723003308516,0.14253718581500624,-0.19118424966334105,0.28089265819527964
-0.17980297912079082,0.4595237662859454,-0.08906579350819935,0.04422881368553134,-0.024064389827600903,0.08816999416631364,0.007320647301942836,0.12151195293856801,-0.2641830519270446,0.03999465817796181
-0.03281583183673285,-0.021186653940402644,-0.04088854455896142,2.4421814418038035e-4,-0.09421664743432434,0.17578249217664013,-0.0016586401603859713,0.36422017723448297,-0.19039551293213114,0.2199601070502647
0.10888221712731247,0.07104695935069322,-0.14357701505347503,-0.35304573069761314,-0.12095891021012083,-0.04705118068315656,0.17305543495246095,-0.06317621758647905,-0.2519333930438622,0.11374825817391516
-0.15243231649784827,-0.028975598980036866,4.1395788876363317e-4,-0.21742598440836505,-0.007461217417939128,-0.03235288621977562,-0.07329780905528871,-0.01920944526225879,-0.6741219357973953,-0.045491823641094595
0.1404906015185972,0.09548942967622262,-0.0604262931917216,-0.6896915881258875,-0.04215737402875625,0.005906519930015168,0.03661584797958454,0.005964737188053418,0.014363609767116474,0.09042182101358799
0.06682870369638719,-0.14890997693039562,-0.04489177475741584,-0.6199194235605334,-0.0212592746853153,0.09517371828152443,-0.01834496614375085,-0.00845238890680615,-0.16757350236298346,-0.12288225192704459
-0.00719487320932409,-0.010650506386417347,0.04304033668736228,-0.8794649157424671,-0.02151475223216734,0.06709069703685439,0.011812800049201475,0.043894492452564444,-0.027609802816032945,-0.05451578812147667
-0.021404504350864197,0.02092383540814366,0.07803464748874431,-0.8134709076210875,0.035349397086083215,-0.011479485682760082,0.015470938619701669,0.08225188207223914,0.05444653437532259,0.4139251994027387
-0.0288139154002936,0.004444753000842551,0.008676144307319309,-0.9161784668317865,0.009916830499112385,0.03966891271952647,-0.019250442833964494,0.03059309759750003,0.024926439164705542,0.02493313140521833
0.20998146254716393,0.45031083104807984,-0.0030937822919548854,-0.07945566410814452,-0.07324456417884354,-0.043870509821763305,-0.0049661728060318875,-0.022604310035581065,-0.12433583580320255,0.10896618605015622
0.06832301720439786,0.5349586989770995,-0.2821830297098809,-0.07861395594281033,-0.16271124913924861,-0.061505582716259416,-0.05617041214007711,-0.05423427513913144,-0.0171271172634469,-0.004923551312576532
-0.010006339577680082,0.48575003568776737,0.017010962498837618,0.03161926646185938,0.12887782328086175,0.09447515109220161,0.06223128823841069,0.0076474205707077955,-0.2863056800260059,-0.11573105961791286
0.027249685120393732,0.4246524033535036,0.03096874418497418,-0.029855594449194243,0.025235772048274825,0.13739016658605718,-0.0011022257308330261,-0.011202801107751379,-0.2794755971749924,0.08064527492171436
-0.01149660151986274,0.46433648509574105,-0.016860879963978545,-0.02638560392914856,0.012686146623152256,-0.03649131594139254,-0.09648354248298023,-0.07754737910007396,-0.2200541402151889,0.007204586466760206
0.009762297969316125,-0.03360388619280434,-0.06069633401109105,-0.5849322491575212,0.019813241417670574,0.019581897429109985,-0.05204633231839605,-0.02020972350114704,-0.017927883296944648,0.5457436912132221
0.12147659241400513,0.4410878499054377,0.015718046880782294,-0.027107056185033687,0.2762742478828345,0.0045102057556913044,-0.022713864396728407,-0.031585506641906104,-0.26226239852190514,-0.10366575210746601
