F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
0.0928599717373415,0.0392382118609239,-0.0548684193847271,-0.169725707900967,0.00531448177301599,0.441176766384665,0.0675201747414597,0.0104361205356705,-0.144760390801386,-0.014165331654941
-0.0302490540978555,0.0475038878775332,0.0162574958075287,-0.0523864466247597,-0.00749745915968419,0.781167365443845,0.0542133133069234,-0.023514783627811,0.0322603300962403,0.00444386241739479
0.051161695038321,-0.0770768075772922,-0.0689246165086184,-0.13157371437281,-0.0521355775260247,0.695454718722138,0.0154708761466242,0.048830478333237,-0.0041289010894831,0.0771073160842739
0.0567910136368272,0.0110348774518431,0.005246771472789,-0.0234822429977087,0.0443636635646913,0.783838552114584,-0.0147752015556846,0.0137760479998805,0.00561026558010525,-0.0268767261609796
-0.0958090756483179,0.364649203088143,0.057012307840962,0.0644775465066969,0.00557960561453722,0.548853521083783,0.0166787209577012,0.00117521039797196,-0.00836871253454426,-0.0864780209599803
0.934321732689286,0.0306660019558259,-0.0184111040367814,-0.0299622583172699,-0.014759051351331,-0.00691771597188606,-0.018562037635276,0.0167552590974298,0.00197626117692758,-0.00347462504739398
0.759350967014062,-0.0244680409444251,0.000136730697245561,-0.0102311928923425,0.0187176456212109,0.0482034094373624,0.177582602591051,0.0138291971881404,0.00301789040640939,-0.0352936102484132
0.0959444864507391,0.599240305424983,0.0236271687247359,0.0522979943088172,-0.106639027123204,-0.0364879562691353,0.00355104205481907,0.13356898103604,0.0740641629230844,-0.0697214934030671
0.947185375980394,0.0346651117877238,-0.0171617368043946,-0.0307564672260508,-0.00326900246184659,-0.0250136352675132,0.0193042048601722,0.0259269738230278,-0.00865839506497066,0.000268681433663999
0.802216185852447,-0.039301023764261,0.00266237073955915,-0.0198278973319756,0.000398888924660478,0.0382240637339077,0.140735653079316,0.00669040239616737,0.0220898540243278,0.0122826853557501
0.0785637070469645,0.0116486800715828,-0.0441406630725324,-0.0315257565238003,-0.00687173716401675,0.09466524820231,0.0510776815138323,0.768454416472663,0.0300662505762144,0.0314530954434914
0.0282904651183959,-0.0668509931604336,-0.0232584793417815,-0.0182327726836508,-0.0119340740983004,0.0614171420003936,0.107934945430985,0.776413454336581,0.0377236550523646,0.0506458661591499
